file_path,type,is_watercolor,confidence,details
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251013-105304613.jpg,image,True,0.9579284191131592,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-125107351+1.jpg,image,True,0.8916064500808716,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251028-141845656+1.jpg,image,True,0.8143982887268066,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251101-182845725.jpg,image,True,0.9511157870292664,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251015-103704198.jpg,image,False,0.006712440866976976,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251007-131657582.jpg,image,False,0.03969081491231918,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251015-103521175.jpg,image,False,0.030757851898670197,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251018-192451361.jpg,image,True,0.9889783263206482,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-102348096.jpg,image,False,0.02588018774986267,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251106-093454000+1.png,image,True,0.8710501790046692,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251015-103249735.jpg,image,False,0.040036167949438095,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251008-190737743.jpg,image,True,0.9650008678436279,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-125107351+2.jpg,image,True,0.9252862334251404,Top: a watercolor painting
